set,path,label,x_relative_min,y_relative_min,x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
TRAIN,ID_RYW9N4UI.jpg,fruit_brownspot,1.5,101.5,376.0,101.5,376.0,390.5,1.5,390.5
TRAIN,ID_RZCZRIS9.jpg,fruit_woodiness,187.5,95.5,351.5,95.5,351.5,297.5,187.5,297.5
TRAIN,ID_RZNL5IO7.jpg,fruit_healthy,136.0,205.0,399.0,205.0,399.0,417.5,136.0,417.5
TRAIN,ID_S01LRHOO.jpg,fruit_brownspot,1.5,138.5,382.5,138.5,382.5,389.5,1.5,389.5
TRAIN,ID_S0I1SBAX.jpg,fruit_woodiness,180.5,62.0,368.5,62.0,368.5,241.0,180.5,241.0
TRAIN,ID_S0I1SBAX.jpg,fruit_woodiness,154.0,204.0,370.5,204.0,370.5,465.5,154.0,465.5
TRAIN,ID_S13X3LKS.jpg,fruit_healthy,45.0,183.0,271.5,183.0,271.5,353.0,45.0,353.0
TRAIN,ID_S1AJL0Z6.jpg,fruit_woodiness,223.5,77.0,387.5,77.0,387.5,311.0,223.5,311.0
TRAIN,ID_S1AJL0Z6.jpg,fruit_woodiness,92.0,292.0,351.5,292.0,351.5,512.0,92.0,512.0
TRAIN,ID_S1HAXCMG.jpg,fruit_healthy,374.5,282.0,511.0,282.0,511.0,401.0,374.5,401.0
TRAIN,ID_S1HAXCMG.jpg,fruit_healthy,89.5,138.5,384.5,138.5,384.5,377.0,89.5,377.0
TRAIN,ID_S1IGAEYY.jpg,fruit_healthy,153.0,229.0,321.5,229.0,321.5,372.5,153.0,372.5
TRAIN,ID_S1IGAEYY.jpg,fruit_healthy,280.0,243.0,347.0,243.0,347.0,362.5,280.0,362.5
TRAIN,ID_S1KWBZYL.jpg,fruit_woodiness,164.5,185.0,289.5,185.0,289.5,350.0,164.5,350.0
TRAIN,ID_S1KWBZYL.jpg,fruit_woodiness,257.0,141.0,363.5,141.0,363.5,290.0,257.0,290.0
TRAIN,ID_S2CV90Z4.jpg,fruit_healthy,135.0,233.5,376.0,233.5,376.0,436.5,135.0,436.5
TRAIN,ID_S2CV90Z4.jpg,fruit_healthy,469.5,380.5,512.0,380.5,512.0,512.0,469.5,512.0
TRAIN,ID_S2E5AWWB.jpg,fruit_brownspot,42.5,116.5,470.5,116.5,470.5,317.5,42.5,317.5
TRAIN,ID_S2NIY3PV.jpg,fruit_healthy,52.5,149.0,349.5,149.0,349.5,403.0,52.5,403.0
TRAIN,ID_S3KY2X40.jpg,fruit_woodiness,162.5,126.0,357.0,126.0,357.0,376.5,162.5,376.5
TRAIN,ID_S4PU55SU.jpg,fruit_healthy,131.0,221.0,385.5,221.0,385.5,406.5,131.0,406.5
TRAIN,ID_S6H2G76J.jpg,fruit_healthy,191.5,87.0,341.0,87.0,341.0,209.0,191.5,209.0
TRAIN,ID_S6H2G76J.jpg,fruit_healthy,0.0,182.0,82.5,182.0,82.5,314.5,0.0,314.5
TRAIN,ID_S6H2G76J.jpg,fruit_healthy,150.5,187.0,330.0,187.0,330.0,338.5,150.5,338.5
TRAIN,ID_S6JW8ZBB.jpg,fruit_woodiness,177.0,66.5,359.0,66.5,359.0,323.0,177.0,323.0
TRAIN,ID_S77ETRNX.jpg,fruit_healthy,220.5,191.5,404.5,191.5,404.5,433.0,220.5,433.0
TRAIN,ID_S8769DHX.jpg,fruit_healthy,108.0,215.0,320.5,215.0,320.5,398.0,108.0,398.0
TRAIN,ID_S8HLVQO2.jpg,fruit_healthy,70.5,202.5,372.5,202.5,372.5,454.0,70.5,454.0
TRAIN,ID_S8PX4RXI.jpg,fruit_woodiness,68.0,191.5,261.0,191.5,261.0,340.5,68.0,340.5
TRAIN,ID_S9PSOQN6.jpg,fruit_brownspot,33.0,131.5,342.5,131.5,342.5,356.0,33.0,356.0
TRAIN,ID_S9V130GX.jpg,fruit_brownspot,24.0,139.5,274.0,139.5,274.0,307.0,24.0,307.0
TRAIN,ID_S9V130GX.jpg,fruit_brownspot,219.0,219.0,339.0,219.0,339.0,318.0,219.0,318.0
TRAIN,ID_S9V130GX.jpg,fruit_brownspot,136.5,307.0,318.5,307.0,318.5,436.5,136.5,436.5
TRAIN,ID_S9VTYGM8.jpg,fruit_healthy,104.5,129.5,398.0,129.5,398.0,378.5,104.5,378.5
TRAIN,ID_SA09MATC.jpg,fruit_woodiness,260.0,122.0,407.5,122.0,407.5,328.0,260.0,328.0
TRAIN,ID_SAC97ABM.jpg,fruit_woodiness,129.0,203.0,413.5,203.0,413.5,444.5,129.0,444.5
TRAIN,ID_SAI2ORRX.jpg,fruit_brownspot,88.0,141.0,440.5,141.0,440.5,387.5,88.0,387.5
TRAIN,ID_SAJXY4UM.jpg,fruit_woodiness,197.0,96.5,361.0,96.5,361.0,297.5,197.0,297.5
TRAIN,ID_SAK8B84A.jpg,fruit_healthy,99.5,129.5,353.0,129.5,353.0,342.0,99.5,342.0
TRAIN,ID_SAK8B84A.jpg,fruit_healthy,47.5,0.0,252.5,0.0,252.5,149.5,47.5,149.5
TRAIN,ID_SAUWALX7.jpg,fruit_healthy,107.0,164.0,364.0,164.0,364.0,379.5,107.0,379.5
TRAIN,ID_SAUWALX7.jpg,fruit_healthy,259.5,342.0,417.5,342.0,417.5,475.5,259.5,475.5
TRAIN,ID_SAZJ5XZ0.jpg,fruit_healthy,132.0,274.5,323.5,274.5,323.5,432.0,132.0,432.0
TRAIN,ID_SB06XPNC.jpg,fruit_healthy,105.5,139.5,415.0,139.5,415.0,405.0,105.5,405.0
TRAIN,ID_SBDOGA74.jpg,fruit_healthy,133.5,175.0,375.0,175.0,375.0,367.5,133.5,367.5
TRAIN,ID_SBJY8HOB.jpg,fruit_woodiness,47.0,95.5,297.0,95.5,297.0,316.5,47.0,316.5
TRAIN,ID_SBYABFWB.jpg,fruit_woodiness,410.5,242.0,477.0,242.0,477.0,323.0,410.5,323.0
TRAIN,ID_SBYABFWB.jpg,fruit_woodiness,237.0,206.0,355.0,206.0,355.0,374.0,237.0,374.0
TRAIN,ID_SC5983ZN.jpg,fruit_brownspot,177.5,132.0,377.5,132.0,377.5,364.0,177.5,364.0
TRAIN,ID_SC5983ZN.jpg,fruit_brownspot,150.5,394.5,286.5,394.5,286.5,512.0,150.5,512.0
TRAIN,ID_SCAOFWGT.jpg,fruit_woodiness,240.5,109.5,444.0,109.5,444.0,349.0,240.5,349.0
TRAIN,ID_SCI50QLI.jpg,fruit_woodiness,76.0,80.0,388.5,80.0,388.5,320.5,76.0,320.5
TRAIN,ID_SCK8NNWC.jpg,fruit_brownspot,126.5,111.5,481.0,111.5,481.0,377.0,126.5,377.0
TRAIN,ID_SCM0PZDB.jpg,fruit_brownspot,166.0,103.5,387.0,103.5,387.0,391.0,166.0,391.0
TRAIN,ID_SCN2JX7C.jpg,fruit_woodiness,212.0,295.5,354.0,295.5,354.0,479.5,212.0,479.5
TRAIN,ID_SCO3IVR0.jpg,fruit_healthy,118.0,122.5,421.0,122.5,421.0,370.0,118.0,370.0
TRAIN,ID_SD0F581V.jpg,fruit_brownspot,0.0,90.0,512.0,90.0,512.0,365.0,0.0,365.0
TRAIN,ID_SDN1MCF5.jpg,fruit_woodiness,204.5,117.5,363.0,117.5,363.0,350.0,204.5,350.0
TRAIN,ID_SDO550XG.jpg,fruit_brownspot,102.5,71.5,406.5,71.5,406.5,305.5,102.5,305.5
TRAIN,ID_SEQDB05U.jpg,fruit_brownspot,157.5,88.0,453.5,88.0,453.5,313.5,157.5,313.5
TRAIN,ID_SEVBGE3Z.jpg,fruit_woodiness,15.0,219.5,306.5,219.5,306.5,452.0,15.0,452.0
TRAIN,ID_SF4MHKF9.jpg,fruit_healthy,120.0,210.0,327.5,210.0,327.5,396.5,120.0,396.5
TRAIN,ID_SF4MHKF9.jpg,fruit_healthy,422.5,328.5,512.0,328.5,512.0,512.0,422.5,512.0
TRAIN,ID_SF91AMOQ.jpg,fruit_brownspot,0.0,116.5,255.5,116.5,255.5,386.5,0.0,386.5
TRAIN,ID_SFH4TOGS.jpg,fruit_woodiness,220.0,175.5,396.0,175.5,396.0,418.5,220.0,418.5
TRAIN,ID_SFHZABLZ.jpg,fruit_healthy,191.0,194.5,396.0,194.5,396.0,379.5,191.0,379.5
TRAIN,ID_SHFT0J7T.jpg,fruit_brownspot,220.5,65.0,484.5,65.0,484.5,405.0,220.5,405.0
TRAIN,ID_SHXFWRIS.jpg,fruit_brownspot,0.0,123.5,284.5,123.5,284.5,357.0,0.0,357.0
TRAIN,ID_SI3XTLAZ.jpg,fruit_healthy,164.0,195.5,455.0,195.5,455.0,426.0,164.0,426.0
TRAIN,ID_SI41ZCFA.jpg,fruit_brownspot,92.5,214.0,324.0,214.0,324.0,395.5,92.5,395.5
TRAIN,ID_SI8ZCG9L.jpg,fruit_healthy,121.0,115.0,326.5,115.0,326.5,274.0,121.0,274.0
TRAIN,ID_SIEJQ0VW.jpg,fruit_woodiness,112.0,209.0,335.0,209.0,335.0,380.5,112.0,380.5
TRAIN,ID_SK1QPWG3.jpg,fruit_healthy,64.0,155.0,386.0,155.0,386.0,400.5,64.0,400.5
TRAIN,ID_SKHGIKLI.jpg,fruit_brownspot,62.5,190.5,392.0,190.5,392.0,449.5,62.5,449.5
TRAIN,ID_SLJU3OI6.jpg,fruit_woodiness,114.0,159.0,342.5,159.0,342.5,334.5,114.0,334.5
TRAIN,ID_SLRJYM1T.jpg,fruit_woodiness,159.5,174.5,370.5,174.5,370.5,340.5,159.5,340.5
TRAIN,ID_SLT4RN83.jpg,fruit_brownspot,135.5,195.5,447.5,195.5,447.5,423.5,135.5,423.5
TRAIN,ID_SLUUFJJD.jpg,fruit_healthy,337.0,287.5,466.0,287.5,466.0,401.5,337.0,401.5
TRAIN,ID_SLUUFJJD.jpg,fruit_healthy,77.5,149.5,361.5,149.5,361.5,380.0,77.5,380.0
TRAIN,ID_SMHXBXAM.jpg,fruit_woodiness,78.5,215.5,256.0,215.5,256.0,338.5,78.5,338.5
TRAIN,ID_SMHXBXAM.jpg,fruit_woodiness,240.5,255.5,388.5,255.5,388.5,369.0,240.5,369.0
TRAIN,ID_SMSIWHGO.jpg,fruit_woodiness,90.0,230.5,341.0,230.5,341.0,436.5,90.0,436.5
TRAIN,ID_SMUA1W28.jpg,fruit_woodiness,309.5,203.0,512.0,203.0,512.0,469.0,309.5,469.0
TRAIN,ID_SNCQZCL0.jpg,fruit_brownspot,112.0,88.0,342.5,88.0,342.5,405.5,112.0,405.5
TRAIN,ID_SNEH67ML.jpg,fruit_woodiness,173.0,123.0,409.5,123.0,409.5,430.0,173.0,430.0
TRAIN,ID_SNRF50J9.jpg,fruit_woodiness,188.5,194.5,365.5,194.5,365.5,436.5,188.5,436.5
TRAIN,ID_SOJV4X59.jpg,fruit_woodiness,256.0,0.0,370.5,0.0,370.5,60.0,256.0,60.0
TRAIN,ID_SOJV4X59.jpg,fruit_woodiness,225.5,113.5,363.0,113.5,363.0,305.0,225.5,305.0
TRAIN,ID_SOYIXA6M.jpg,fruit_healthy,118.5,184.0,334.0,184.0,334.0,352.0,118.5,352.0
TRAIN,ID_SP2QZVI0.jpg,fruit_woodiness,152.0,138.0,347.5,138.0,347.5,399.5,152.0,399.5
TRAIN,ID_SQ55M18D.jpg,fruit_woodiness,70.0,158.5,406.5,158.5,406.5,421.5,70.0,421.5
TRAIN,ID_SQC5Q9NZ.jpg,fruit_woodiness,205.5,184.0,420.0,184.0,420.0,457.5,205.5,457.5
TRAIN,ID_SQMMIVUM.jpg,fruit_brownspot,124.0,111.5,390.5,111.5,390.5,319.0,124.0,319.0
TRAIN,ID_SQRAUXYF.jpg,fruit_woodiness,218.0,102.0,357.0,102.0,357.0,302.0,218.0,302.0
TRAIN,ID_SQUFHAYL.jpg,fruit_woodiness,164.5,128.5,423.0,128.5,423.0,488.0,164.5,488.0
TRAIN,ID_SSKX0JYU.jpg,fruit_healthy,0.0,0.0,299.5,0.0,299.5,125.0,0.0,125.0
TRAIN,ID_SSKX0JYU.jpg,fruit_healthy,143.0,80.0,388.5,80.0,388.5,291.5,143.0,291.5
TRAIN,ID_SSKX0JYU.jpg,fruit_healthy,12.0,259.5,165.0,259.5,165.0,380.0,12.0,380.0
TRAIN,ID_SSKX0JYU.jpg,fruit_healthy,81.5,335.0,184.5,335.0,184.5,420.0,81.5,420.0
TRAIN,ID_ST48UCPB.jpg,fruit_brownspot,123.0,40.0,382.5,40.0,382.5,362.5,123.0,362.5
TRAIN,ID_STDTC11P.jpg,fruit_healthy,75.5,216.0,376.0,216.0,376.0,451.0,75.5,451.0
TRAIN,ID_STDTC11P.jpg,fruit_healthy,0.0,378.5,45.0,378.5,45.0,488.0,0.0,488.0
TRAIN,ID_STG91KAP.jpg,fruit_brownspot,92.5,201.5,440.5,201.5,440.5,478.5,92.5,478.5
TRAIN,ID_SUFK0LXJ.jpg,fruit_brownspot,171.0,119.5,487.0,119.5,487.0,352.5,171.0,352.5
TRAIN,ID_SUT4TJYW.jpg,fruit_brownspot,66.5,164.0,348.0,164.0,348.0,360.0,66.5,360.0
TRAIN,ID_SUUDCJ32.jpg,fruit_healthy,96.0,167.5,359.0,167.5,359.0,393.0,96.0,393.0
TRAIN,ID_SV2FBE1B.jpg,fruit_woodiness,109.0,251.5,393.5,251.5,393.5,447.0,109.0,447.0
TRAIN,ID_SV4MGNFL.jpg,fruit_woodiness,52.0,4.0,245.5,4.0,245.5,126.0,52.0,126.0
TRAIN,ID_SV4MGNFL.jpg,fruit_woodiness,155.0,114.5,452.5,114.5,452.5,353.5,155.0,353.5
TRAIN,ID_SV7ZF8UB.jpg,fruit_healthy,125.0,179.0,353.0,179.0,353.0,365.0,125.0,365.0
TRAIN,ID_SW5IROYF.jpg,fruit_healthy,0.0,100.5,103.0,100.5,103.0,245.5,0.0,245.5
TRAIN,ID_SW5IROYF.jpg,fruit_healthy,104.0,170.0,398.0,170.0,398.0,416.5,104.0,416.5
TRAIN,ID_SWEAZ3KW.jpg,fruit_brownspot,116.0,141.5,402.5,141.5,402.5,372.0,116.0,372.0
TRAIN,ID_SWODB4W9.jpg,fruit_healthy,85.0,92.5,388.5,92.5,388.5,328.5,85.0,328.5
TRAIN,ID_SWWX3Z0T.jpg,fruit_brownspot,98.5,237.5,381.0,237.5,381.0,452.5,98.5,452.5
TRAIN,ID_SY10JV1R.jpg,fruit_healthy,49.5,166.0,344.5,166.0,344.5,389.5,49.5,389.5
TRAIN,ID_SYD8DJRX.jpg,fruit_woodiness,203.5,0.0,512.0,0.0,512.0,132.5,203.5,132.5
TRAIN,ID_SYD8DJRX.jpg,fruit_woodiness,56.5,113.5,448.5,113.5,448.5,402.5,56.5,402.5
TRAIN,ID_T0E1R026.jpg,fruit_healthy,0.0,191.5,73.0,191.5,73.0,348.0,0.0,348.0
TRAIN,ID_T0E1R026.jpg,fruit_healthy,53.5,155.0,321.5,155.0,321.5,376.0,53.5,376.0
TRAIN,ID_T109VSZ0.jpg,fruit_healthy,82.5,131.0,415.0,131.0,415.0,407.5,82.5,407.5
TRAIN,ID_T1FJSQJT.jpg,fruit_healthy,62.0,151.5,360.0,151.5,360.0,394.0,62.0,394.0
TRAIN,ID_T2LLWUHE.jpg,fruit_healthy,95.5,136.0,405.5,136.0,405.5,400.5,95.5,400.5
TRAIN,ID_T2RYTHNG.jpg,fruit_woodiness,72.0,236.5,287.5,236.5,287.5,387.0,72.0,387.0
TRAIN,ID_T3LGA1WX.jpg,fruit_brownspot,140.0,79.0,382.5,79.0,382.5,422.5,140.0,422.5
TRAIN,ID_T3QMJ40M.jpg,fruit_brownspot,188.0,348.5,355.5,348.5,355.5,512.0,188.0,512.0
TRAIN,ID_T3QMJ40M.jpg,fruit_brownspot,133.5,93.0,366.5,93.0,366.5,385.5,133.5,385.5
TRAIN,ID_T3UBM65A.jpg,fruit_brownspot,52.0,117.5,335.5,117.5,335.5,317.5,52.0,317.5
TRAIN,ID_T42GJYO2.jpg,fruit_healthy,86.0,126.5,339.5,126.5,339.5,349.5,86.0,349.5
TRAIN,ID_T4UVJCJI.jpg,fruit_brownspot,46.0,135.5,358.0,135.5,358.0,376.5,46.0,376.5
TRAIN,ID_T5HS9P42.jpg,fruit_woodiness,159.5,175.5,369.5,175.5,369.5,423.0,159.5,423.0
TRAIN,ID_T5M6FSGE.jpg,fruit_healthy,158.5,163.5,403.0,163.5,403.0,385.5,158.5,385.5
TRAIN,ID_T5SDJX5D.jpg,fruit_brownspot,132.0,132.0,417.5,132.0,417.5,372.0,132.0,372.0
TRAIN,ID_T5SQ7SDE.jpg,fruit_woodiness,122.5,259.5,342.0,259.5,342.0,413.0,122.5,413.0
TRAIN,ID_T60Z3UVL.jpg,fruit_brownspot,125.0,126.5,386.0,126.5,386.0,334.5,125.0,334.5
TRAIN,ID_T6HSJZ40.jpg,fruit_brownspot,119.5,51.0,377.5,51.0,377.5,280.5,119.5,280.5
TRAIN,ID_T6RLCD02.jpg,fruit_brownspot,5.0,173.5,291.5,173.5,291.5,390.0,5.0,390.0
TRAIN,ID_T6TH8O57.jpg,fruit_healthy,327.5,440.5,489.0,440.5,489.0,512.0,327.5,512.0
TRAIN,ID_T6TH8O57.jpg,fruit_healthy,217.0,368.5,375.0,368.5,375.0,490.5,217.0,490.5
TRAIN,ID_T6TH8O57.jpg,fruit_healthy,111.5,160.5,390.5,160.5,390.5,367.5,111.5,367.5
TRAIN,ID_T73HFKTS.jpg,fruit_brownspot,42.5,230.5,315.0,230.5,315.0,413.0,42.5,413.0
TRAIN,ID_T77XLK65.jpg,fruit_healthy,164.5,204.0,370.5,204.0,370.5,375.5,164.5,375.5
TRAIN,ID_T79LVTEK.jpg,fruit_healthy,119.5,49.5,339.0,49.5,339.0,218.5,119.5,218.5
TRAIN,ID_T79LVTEK.jpg,fruit_healthy,228.5,250.0,283.5,250.0,283.5,293.5,228.5,293.5
TRAIN,ID_T7GQMVYS.jpg,fruit_brownspot,9.5,149.0,308.0,149.0,308.0,386.5,9.5,386.5
TRAIN,ID_T7OL9KH1.jpg,fruit_healthy,16.5,176.5,336.0,176.5,336.0,432.0,16.5,432.0
TRAIN,ID_T85UHWJB.jpg,fruit_brownspot,113.5,144.5,313.5,144.5,313.5,320.0,113.5,320.0
TRAIN,ID_T9FVSH5O.jpg,fruit_woodiness,49.0,113.5,328.5,113.5,328.5,329.0,49.0,329.0
TRAIN,ID_TAQ3NWZM.jpg,fruit_woodiness,73.0,146.0,285.5,146.0,285.5,414.5,73.0,414.5
TRAIN,ID_TAQ3NWZM.jpg,fruit_woodiness,454.5,172.5,512.0,172.5,512.0,364.0,454.5,364.0
TRAIN,ID_TAXKFJL2.jpg,fruit_woodiness,0.0,251.5,264.5,251.5,264.5,494.0,0.0,494.0
TRAIN,ID_TB88FV54.jpg,fruit_healthy,156.5,179.5,434.0,179.5,434.0,399.5,156.5,399.5
TRAIN,ID_TCQMZ7TY.jpg,fruit_woodiness,40.5,165.0,371.5,165.0,371.5,399.5,40.5,399.5
TRAIN,ID_TD7NU2BQ.jpg,fruit_brownspot,238.0,433.0,341.5,433.0,341.5,507.5,238.0,507.5
TRAIN,ID_TD7NU2BQ.jpg,fruit_brownspot,54.0,143.0,338.0,143.0,338.0,351.5,54.0,351.5
TRAIN,ID_TE823GDQ.jpg,fruit_woodiness,174.0,142.0,360.0,142.0,360.0,400.5,174.0,400.5
TRAIN,ID_TEUN2D7E.jpg,fruit_healthy,138.0,116.0,450.0,116.0,450.0,353.0,138.0,353.0
TRAIN,ID_TEUN2D7E.jpg,fruit_healthy,398.0,225.5,511.0,225.5,511.0,339.5,398.0,339.5
TRAIN,ID_TEWKI8HG.jpg,fruit_brownspot,192.0,0.0,378.5,0.0,378.5,132.0,192.0,132.0
TRAIN,ID_TEWKI8HG.jpg,fruit_brownspot,48.0,179.5,320.0,179.5,320.0,401.5,48.0,401.5
TRAIN,ID_TF0T86XT.jpg,fruit_brownspot,174.5,68.0,348.0,68.0,348.0,377.5,174.5,377.5
TRAIN,ID_TFLUE13H.jpg,fruit_healthy,178.5,169.0,411.5,169.0,411.5,363.0,178.5,363.0
TRAIN,ID_TFNBJ0OZ.jpg,fruit_brownspot,77.5,4.0,322.5,4.0,322.5,322.5,77.5,322.5
TRAIN,ID_TGAGBTAS.jpg,fruit_healthy,69.5,229.0,246.0,229.0,246.0,351.5,69.5,351.5
TRAIN,ID_TGKNZZ8E.jpg,fruit_healthy,88.5,243.0,368.0,243.0,368.0,464.0,88.5,464.0
TRAIN,ID_TGRSO3YW.jpg,fruit_brownspot,0.0,164.0,236.0,164.0,236.0,367.0,0.0,367.0
TRAIN,ID_THJVAMM1.jpg,fruit_healthy,0.0,104.5,119.5,104.5,119.5,296.5,0.0,296.5
TRAIN,ID_THJVAMM1.jpg,fruit_healthy,96.0,143.0,383.5,143.0,383.5,389.5,96.0,389.5
TRAIN,ID_THL4B72P.jpg,fruit_healthy,87.0,177.5,371.5,177.5,371.5,410.0,87.0,410.0
TRAIN,ID_TI1K7DVK.jpg,fruit_woodiness,118.5,193.5,339.0,193.5,339.0,353.0,118.5,353.0
TRAIN,ID_TJ8VUYNG.jpg,fruit_woodiness,207.5,108.5,449.5,108.5,449.5,429.0,207.5,429.0
TRAIN,ID_TJCJXOTV.jpg,fruit_healthy,35.0,196.0,359.0,196.0,359.0,448.0,35.0,448.0
TRAIN,ID_TJG2GC96.jpg,fruit_woodiness,89.0,131.5,294.0,131.5,294.0,284.0,89.0,284.0
TRAIN,ID_TKLY10T9.jpg,fruit_woodiness,236.0,172.5,419.0,172.5,419.0,432.0,236.0,432.0
TRAIN,ID_TL7THBYG.jpg,fruit_woodiness,211.0,126.0,348.5,126.0,348.5,294.5,211.0,294.5
TRAIN,ID_TLUV5YPT.jpg,fruit_healthy,166.0,175.0,394.5,175.0,394.5,367.5,166.0,367.5
TRAIN,ID_TLWDWGY9.jpg,fruit_healthy,87.5,133.5,365.0,133.5,365.0,357.0,87.5,357.0
TRAIN,ID_TMGJ1RKN.jpg,fruit_healthy,134.0,262.0,329.0,262.0,329.0,429.0,134.0,429.0
TRAIN,ID_TNIJ324J.jpg,fruit_woodiness,102.5,167.0,330.5,167.0,330.5,361.5,102.5,361.5
TRAIN,ID_TNVWSJZH.jpg,fruit_brownspot,13.5,89.5,365.5,89.5,365.5,393.5,13.5,393.5
TRAIN,ID_TOYZ6195.jpg,fruit_healthy,40.0,126.0,329.0,126.0,329.0,359.0,40.0,359.0
TRAIN,ID_TP0UU2ZM.jpg,fruit_brownspot,74.0,134.0,238.0,134.0,238.0,348.0,74.0,348.0
TRAIN,ID_TP0UU2ZM.jpg,fruit_brownspot,365.0,0.0,473.0,0.0,473.0,106.0,365.0,106.0
TRAIN,ID_TP0UU2ZM.jpg,fruit_brownspot,169.5,79.0,290.5,79.0,290.5,224.5,169.5,224.5
TRAIN,ID_TP2AWK4J.jpg,fruit_healthy,110.5,217.5,359.0,217.5,359.0,418.5,110.5,418.5
TRAIN,ID_TQ6OPCUY.jpg,fruit_healthy,75.0,130.0,343.0,130.0,343.0,365.5,75.0,365.5
TRAIN,ID_TQEA3ZHF.jpg,fruit_healthy,106.5,173.5,360.0,173.5,360.0,366.5,106.5,366.5
TRAIN,ID_TQL2DPI6.jpg,fruit_healthy,88.5,161.5,365.0,161.5,365.0,384.5,88.5,384.5
TRAIN,ID_TQM1T9G9.jpg,fruit_woodiness,158.5,88.5,384.5,88.5,384.5,382.5,158.5,382.5
TRAIN,ID_TQMG91IT.jpg,fruit_healthy,97.0,143.0,337.5,143.0,337.5,359.0,97.0,359.0
TRAIN,ID_TQPC4RG9.jpg,fruit_woodiness,102.5,122.0,370.5,122.0,370.5,341.5,102.5,341.5
TRAIN,ID_TQPC4RG9.jpg,fruit_woodiness,324.5,280.5,481.0,280.5,481.0,420.5,324.5,420.5
TRAIN,ID_TR2NL31C.jpg,fruit_brownspot,238.0,117.5,449.5,117.5,449.5,376.0,238.0,376.0
TRAIN,ID_TSZYQ2S7.jpg,fruit_healthy,93.5,90.0,391.0,90.0,391.0,325.0,93.5,325.0
TRAIN,ID_TTWDHCY1.jpg,fruit_healthy,256.0,346.0,411.0,346.0,411.0,478.0,256.0,478.0
TRAIN,ID_TTWDHCY1.jpg,fruit_healthy,0.0,0.0,52.0,0.0,52.0,74.0,0.0,74.0
TRAIN,ID_TTWDHCY1.jpg,fruit_healthy,112.5,172.0,361.5,172.0,361.5,386.0,112.5,386.0
TRAIN,ID_TTWDHCY1.jpg,fruit_healthy,452.5,369.0,512.0,369.0,512.0,474.5,452.5,474.5
TRAIN,ID_TV5CI3PK.jpg,fruit_healthy,301.0,199.5,452.5,199.5,452.5,322.5,301.0,322.5
TRAIN,ID_TV5CI3PK.jpg,fruit_healthy,153.0,215.5,334.0,215.5,334.0,370.0,153.0,370.0
TRAIN,ID_TWX5RNPP.jpg,fruit_brownspot,108.5,88.5,397.5,88.5,397.5,312.5,108.5,312.5
TRAIN,ID_TWYX8YUB.jpg,fruit_healthy,143.5,182.0,377.5,182.0,377.5,371.0,143.5,371.0
TRAIN,ID_TXCDPPZC.jpg,fruit_brownspot,0.0,33.0,318.0,33.0,318.0,294.0,0.0,294.0
TRAIN,ID_TXCDPPZC.jpg,fruit_brownspot,162.0,368.0,445.0,368.0,445.0,512.0,162.0,512.0
TRAIN,ID_TXD1N56C.jpg,fruit_woodiness,212.0,34.5,489.5,34.5,489.5,365.0,212.0,365.0
TRAIN,ID_TY188LL9.jpg,fruit_brownspot,110.0,241.0,368.5,241.0,368.5,451.5,110.0,451.5
TRAIN,ID_TY3YFC73.jpg,fruit_healthy,89.5,237.5,375.0,237.5,375.0,464.5,89.5,464.5
TRAIN,ID_TY3YFC73.jpg,fruit_healthy,0.0,254.5,40.0,254.5,40.0,379.5,0.0,379.5
TRAIN,ID_TZ4Q1AB3.jpg,fruit_woodiness,248.5,373.0,388.5,373.0,388.5,512.0,248.5,512.0
TRAIN,ID_TZ4Q1AB3.jpg,fruit_woodiness,138.5,140.0,388.5,140.0,388.5,427.0,138.5,427.0
TRAIN,ID_U0BORBC3.jpg,fruit_woodiness,0.0,327.0,69.0,327.0,69.0,512.0,0.0,512.0
TRAIN,ID_U0BORBC3.jpg,fruit_woodiness,239.0,1.0,439.0,1.0,439.0,259.5,239.0,259.5
TRAIN,ID_U0BORBC3.jpg,fruit_woodiness,30.0,264.0,201.5,264.0,201.5,454.0,30.0,454.0
TRAIN,ID_U0E186XT.jpg,fruit_woodiness,124.5,115.5,385.5,115.5,385.5,333.0,124.5,333.0
TRAIN,ID_U0O1REGN.jpg,fruit_healthy,271.5,360.0,479.5,360.0,479.5,512.0,271.5,512.0
TRAIN,ID_U0O1REGN.jpg,fruit_healthy,122.5,212.5,355.5,212.5,355.5,406.5,122.5,406.5
TRAIN,ID_U13FKQAG.jpg,fruit_healthy,84.5,213.5,360.0,213.5,360.0,444.5,84.5,444.5
TRAIN,ID_U13FKQAG.jpg,fruit_healthy,452.5,395.5,512.0,395.5,512.0,512.0,452.5,512.0
TRAIN,ID_U15995AI.jpg,fruit_woodiness,88.0,173.5,315.0,173.5,315.0,343.0,88.0,343.0
TRAIN,ID_U15995AI.jpg,fruit_woodiness,89.0,313.5,238.0,313.5,238.0,418.5,89.0,418.5
TRAIN,ID_U19OO9L8.jpg,fruit_brownspot,93.5,40.0,313.5,40.0,313.5,313.5,93.5,313.5
TRAIN,ID_U1GH2VNQ.jpg,fruit_woodiness,173.0,182.0,385.5,182.0,385.5,363.5,173.0,363.5
TRAIN,ID_U1IBK9ES.jpg,fruit_woodiness,68.0,200.0,308.5,200.0,308.5,409.0,68.0,409.0
